seed,n,m,w,u,regular,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,4,7,7,True,True,1.0,0.00800848,OPTIMAL,2,0.0,28.0,0.026001215,0.034009695,0,0,0,0.016008377,28.0,OPTIMAL,28.0,0.016167641,1.0
0,4,4,7,8,True,True,1.0,0.029529095,OPTIMAL,2,0.0,28.0,0.033000708,0.062529802,0,0,0,0.037529707,28.0,OPTIMAL,28.0,0.042512894,1.0
0,4,4,7,9,True,True,1.0,0.028999329,OPTIMAL,2,0.0,28.0,0.036513567,0.065512896,0,0,0,0.038512707,28.0,OPTIMAL,28.0,0.072050571,1.0
0,4,4,8,8,True,True,1.0,0.006999731,OPTIMAL,2,0.0,32.0,0.031007051,0.038006783,0,0,0,0.014997721,32.0,OPTIMAL,32.0,0.02500248,1.0
0,4,4,8,9,True,True,1.0,0.032005548,OPTIMAL,2,0.0,32.0,0.034517765,0.066523314,0,0,0,0.040526628,32.0,OPTIMAL,32.0,0.143524408,1.0
0,4,4,8,10,True,True,1.0,0.025138855,OPTIMAL,2,0.0,32.0,0.047010183,0.072149038,0,0,0,0.038151979,32.0,OPTIMAL,32.0,0.18476367,1.0
0,4,4,9,9,True,True,1.0,0.015986919,OPTIMAL,2,0.0,36.0,0.051068068,0.067054987,0,0,0,0.024988174,36.0,OPTIMAL,36.0,0.036993027,1.0
0,4,4,9,10,True,True,1.0,0.030228376,OPTIMAL,2,0.0,36.0,0.045095921,0.075324297,0,0,0,0.03822875,36.0,OPTIMAL,36.0,0.13650775,1.0
0,4,4,9,11,True,True,1.0,0.014998198,OPTIMAL,2,0.0,36.0,0.05450964,0.069507837,0,0,0,0.023997784,36.0,OPTIMAL,36.0,0.320175886,1.0
0,4,4,10,10,True,True,1.0,0.006999016,OPTIMAL,2,0.0,40.0,0.043390751,0.050389767,0,0,0,0.014998913,40.0,OPTIMAL,40.0,0.035517931,1.0
0,4,4,10,11,True,True,1.0,0.057996988,OPTIMAL,2,0.0,40.0,0.067001581,0.124998569,0,0,0,0.065995455,40.0,OPTIMAL,40.0,0.099506617,1.0
0,4,4,10,12,True,True,1.0,0.049999714,OPTIMAL,2,0.0,40.0,0.082525015,0.132524729,0,0,0,0.06252718,40.0,OPTIMAL,40.0,0.198515415,1.0
0,4,4,10,13,True,True,1.0,0.036050081,OPTIMAL,2,0.0,40.0,0.092514753,0.128564835,0,0,0,0.052056789,40.0,OPTIMAL,40.0,0.316759348,1.0
0,4,4,11,11,True,True,1.0,0.008332968,OPTIMAL,2,0.0,44.0,0.054534197,0.062867165,0,0,0,0.01633358,44.0,OPTIMAL,44.0,0.034998894,1.0
0,4,4,11,12,True,True,1.0,0.049292564,OPTIMAL,2,0.0,44.0,0.105530739,0.154823303,0,0,0,0.057295084,44.0,OPTIMAL,44.0,0.224249601,1.0
0,4,4,11,13,True,True,1.0,0.039032459,OPTIMAL,2,0.0,44.0,0.082232714,0.121265173,0,0,0,0.047672033,44.0,OPTIMAL,44.0,0.114448071,1.0
0,4,4,11,14,True,True,1.0,0.061084032,OPTIMAL,2,0.0,44.0,0.100312471,0.161396503,0,0,0,0.07008481,44.0,OPTIMAL,44.0,0.098518133,1.0
0,4,4,12,12,True,True,1.0,0.010002136,OPTIMAL,2,0.0,48.0,0.07051158,0.080513716,0,0,0,0.018002033,48.0,OPTIMAL,48.0,0.04051137,1.0
0,4,4,12,13,True,True,1.0,0.073534727,OPTIMAL,2,0.0,48.0,0.104528666,0.178063393,0,0,0,0.081534863,48.0,OPTIMAL,48.0,0.080497503,1.0
